airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,8,11888
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,8,12150
Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,8,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,8,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,8,12150
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,8,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,8,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,8,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,8,12150
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,8,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,8,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,8,12150
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,8,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.67,8,12150
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,8,11900
Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,8,11993
Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,8,12150
Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,8,12150
Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,8,12150
Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,8,12150
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,8,12150
Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,8,12150
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,8,12150
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,8,12150
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,8,12623
Air_India,AI-9645,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.83,8,12298
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,8,12302
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,8,12360
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,8,12360
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,8,12360
Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,8,12990
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,17.75,8,12740
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,8,12857
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,8,12990
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,8,12990
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,8,12990
Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,8,12990
AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,8,12990
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,8,12990
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,8,12990
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,8,12990
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,8,13200
Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,8,13441
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,8,13830
Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6,8,14040
Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,8,14040
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,8,13699
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,8,13830
Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,8,14565
Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,8,14565
AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,8,14670
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,8,14985
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,8,14670
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,8,14670
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,8,15300
Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,8,15405
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,8,15405
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,8,15405
Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,8,15405
Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,8,15973
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,8,16035
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,8,16035
Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,8,16455
Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,8,16245
Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,8,16665
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,8,17295
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,8,17715
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,8,17400
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,8,17505
Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,8,19123
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,8,19464
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,8,19500
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,8,20760
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,8,23307
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,8,28058
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,9,5955
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,9,5955
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,9,5955
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,9,5955
SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,5955
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,5955
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,9,5955
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,9,5955
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,9,5955
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,9,5955
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,9,5955
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,9,5955
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,9,5955
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,9,5955
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,9,5955
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,9,5955
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,9,5955
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,9,5955
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,9,5955
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,9,5955
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,5955
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,9,5954
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,9,5954
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,9,5954
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,9,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,9,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,9,5955
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,9,5955
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,9,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,9,5955
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,9,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,9,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,9,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,9,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,9,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,9,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,9,5955
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,9,5949
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,9,5954
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,9,5954
GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,9,5954
GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,9,5954
GO_FIRST,G8-119,Delhi,Evening,one,Morning,Mumbai,Economy,15.17,9,5954
GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.75,9,5954
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,9,5955
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,9,6060
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,9,6060
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,9,6165
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,9,6165
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,9,6165
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,9,6443
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,9,6532
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,9,6532
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,9,6532
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,6532
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,9,6559
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,9,6585
AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,9,6769
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,9,6932
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,9,7530
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,9,7783
Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,9,7898
Indigo,6E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,9,8003
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,9,9000
Air_India,AI-469,Delhi,Early_Morning,one,Morning,Mumbai,Economy,28.08,9,9000
Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,9,9373
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,9,9447
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,9,9840
Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,9,9840
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,9,9840
Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,9,9840
Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,9,9840
Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,9,9945
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,9,9945
Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,9,10260
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,9,10260
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,9,10260
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,9,10365
Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,9,10220
Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,9,10575
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,9,10575
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,9,10575
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,9,10233
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,9,10233
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,9,10628
Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,9,10680
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,9,10349
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,9,10721
Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,17.83,9,11100
Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.33,9,11153
Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,9,10838
Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,9,10838
Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,9,10838
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,9,10890
Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,9,11406
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,9,11153
GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,9,11179
GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,9,11295
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,9,11310
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,9,11310
Air_India,AI-9809,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.83,9,11310
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,9,11326
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,9,11703
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,9,12150
Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,9,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,9,12150
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,9,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,9,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,9,12150
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,9,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,9,12150
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,9,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.67,9,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,12.75,9,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,13.75,9,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,14.33,9,12150
Vistara,UK-813,Delhi,Evening,one,Morning,Mumbai,Economy,14.67,9,12150
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.83,9,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,15.33,9,12150
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.92,9,12150
Air_India,AI-504,Delhi,Night,one,Night,Mumbai,Economy,23.83,9,12150
Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,9,12298
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,9,12990
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.08,9,12740
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,9,12791
Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,9,12990
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,9,13200
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,9,13410
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,9,13620
Indigo,6E-2901,Delhi,Morning,one,Night,Mumbai,Economy,9.5,9,13673
Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,9,13767
Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,9,14565
Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,9,14565
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,9,14250
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,9,14723
Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,9,14880
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,9,14880
Air_India,AI-807,Delhi,Evening,one,Night,Mumbai,Economy,27.75,9,15195
Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6,9,15930
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,9,15615
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,9,15615
Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,9,15720
Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,9,15720
Indigo,6E-2901,Delhi,Morning,one,Evening,Mumbai,Economy,4.83,9,15720
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,9,15720
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,9,15771
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,9,16035
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,9,16035
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,9,16455
Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,9,16980
Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,9,16980
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,9,16770
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,9,16770
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,9,17295
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,9,17295
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,9,17505
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,9,17505
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,9,17505
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,9,17536
Air_India,AI-9915,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.25,9,17873
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,10.92,9,18030
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,9,18030
Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,Economy,24.92,9,18135
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,9,18135
Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,Economy,21.58,9,18975
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,9,18975
Air_India,AI-885,Delhi,Morning,one,Late_Night,Mumbai,Economy,13.25,9,19290
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,9,19291
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,9,19815
Vistara,UK-847,Delhi,Morning,one,Morning,Mumbai,Economy,22.58,9,20340
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,9,20340
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,9,20445
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,9,20865
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,9,23685
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,9,23685
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,9,29501
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,10,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,10,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,10,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,10,5953
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,10,5956
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,10,5955
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,10,5955
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,10,5955
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,10,5955
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,10,5955
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,10,5955
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,10,5954
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,10,5954
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,10,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,10,5955
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,10,5955
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,10,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,10,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,10,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,10,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,10,5955
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,10,5949
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,7.5,10,5954
GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,10,5954
GO_FIRST,G8-119,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.67,10,5954
GO_FIRST,G8-119,Delhi,Evening,one,Morning,Mumbai,Economy,15.17,10,5954
GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.75,10,5954
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,10,5955
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,10,6375
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,10,6375
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,10,6165
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,10,6270
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,10,6270
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,10,6690
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,10,6690
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,10,6690
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,10,6375
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,10,6375
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,10,6480
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,10,6532
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,10,6532
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,10,6585
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,10,6585
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,10,7530
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,10,7530
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,10,7530
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,10,7215
Indigo,6E-2013,Delhi,Early_Morning,one,Morning,Mumbai,Economy,6.58,10,7420
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,10,7530
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,10,7845
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,10,8055
Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,10,8108
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,10,8685
